Date,aapl,ibm,csco,msft
09-01-13,517.100006,192.320007,20.299999,26.700001
10-01-13,523.509979,192.880005,20.440001,26.459999
11-01-13,520.300026,194.449997,20.48,26.83
14-01-13,501.750015,192.619995,20.969999,26.889999
15-01-13,485.920013,192.5,20.98,27.209999
16-01-13,506.089981,192.589996,21.030001,27.040001
17-01-13,502.680023,193.649994,20.950001,27.25
18-01-13,500.000015,194.470001,21.02,27.25
22-01-13,504.770004,196.080002,20.870001,27.15
23-01-13,514.010002,204.720001,20.620001,27.610001
24-01-13,450.499977,204.419998,21.02,27.629999
25-01-13,439.880001,204.970001,21.15,27.879999
28-01-13,449.830002,204.929993,21.059999,27.91
29-01-13,458.269981,203.899994,20.780001,28.01
30-01-13,456.830002,203.520004,20.58,27.85
31-01-13,455.489998,203.070007,20.57,27.450001
01-02-13,453.619995,205.179993,20.83,27.93
04-02-13,442.320004,203.789993,20.82,27.440001
05-02-13,457.840012,202.789993,21.08,27.5
06-02-13,457.350014,201.020004,21.190001,27.34
07-02-13,468.220009,199.740005,21.1,27.280001
08-02-13,474.980003,201.679993,21.16,27.549999
11-02-13,479.930023,200.160004,21.27,27.860001
12-02-13,467.900002,200.039993,20.969999,27.879999
13-02-13,467.009995,200.089996,21.139999,28.030001
14-02-13,466.590012,199.649994,20.99,28.040001
15-02-13,460.160011,200.979996,20.99,28.01
19-02-13,459.990021,200.320007,21.459999,28.049999
20-02-13,448.850006,199.309998,21.110001,27.870001
21-02-13,446.060009,198.330002,20.76,27.49
22-02-13,450.809998,201.089996,20.9,27.76
25-02-13,442.799988,197.509995,20.66,27.370001
26-02-13,448.970009,199.139999,20.610001,27.370001
27-02-13,444.569988,202.330002,20.889999,27.809999
28-02-13,441.400009,200.830002,20.860001,27.799999
01-03-13,430.470013,202.910004,20.83,27.950001
04-03-13,420.049988,205.190002,20.74,28.15
05-03-13,431.139988,206.529999,21.219999,28.35
06-03-13,425.659996,208.380005,21.719999,28.09
07-03-13,430.580002,209.419998,21.799999,28.139999
08-03-13,431.720001,210.380005,21.83,28
11-03-13,437.869995,210.080002,21.879999,27.870001
12-03-13,428.429993,210.550003,21.700001,27.91
13-03-13,428.349991,212.059998,21.58,27.92
14-03-13,432.499992,215.800003,21.59,28.139999
15-03-13,443.660007,214.919998,21.93,28.040001
18-03-13,455.720016,213.210007,21.67,28.1
19-03-13,454.489975,213.440002,21.52,28.18
20-03-13,452.079987,215.059998,21.67,28.32
21-03-13,452.729988,212.259995,20.84,28.110001
22-03-13,461.910011,212.080002,20.75,28.25
25-03-13,463.580009,210.740005,20.85,28.16
26-03-13,461.140007,212.360001,20.85,28.16
27-03-13,452.079987,210.889999,20.83,28.370001
28-03-13,442.660011,213.300003,20.9,28.610001
01-04-13,428.910004,212.380005,20.83,28.610001
02-04-13,429.789997,214.360001,21.219999,28.799999
03-04-13,431.989994,212.660004,21.200001,28.559999
04-04-13,427.71999,211.309998,21.040001,28.6
05-04-13,423.199993,209.410004,20.610001,28.700001
08-04-13,426.209995,209.320007,20.57,28.59
09-04-13,426.98,209.220001,20.969999,29.610001
10-04-13,435.689999,212,21.469999,30.280001
11-04-13,434.329994,212.919998,21.690001,28.940001
12-04-13,429.800011,211.380005,21.540001,28.790001
15-04-13,419.85001,209.259995,21.049999,28.690001
16-04-13,426.240009,212,21.16,28.969999
17-04-13,402.800007,209.669998,20.629999,28.83
18-04-13,392.049988,207.149994,20.58,28.790001
19-04-13,390.530006,190,20.459999,29.77
22-04-13,398.670006,187.830002,20.59,30.83
23-04-13,406.12999,191.610001,20.91,30.6
24-04-13,405.459988,191.710007,20.389999,31.76
25-04-13,408.380001,193.949997,20.639999,31.940001
26-04-13,417.199989,194.309998,20.67,31.790001
29-04-13,430.119991,199.149994,20.98,32.610001
30-04-13,442.779987,202.539993,20.92,33.099998
01-05-13,439.290001,199.630005,20.379999,32.720001
02-05-13,445.519997,202.389999,20.73,33.16
03-05-13,449.980019,204.509995,20.83,33.490002
06-05-13,460.709984,202.779999,20.809999,33.75
07-05-13,458.660004,203.630005,20.379999,33.310001
08-05-13,463.839989,204.820007,20.719999,32.990002
09-05-13,456.769974,203.240005,20.83,32.66
10-05-13,452.969994,204.470001,21.1,32.689999
13-05-13,454.740021,202.470001,21.27,33.029999
14-05-13,443.860012,203.210007,21.27,33.529999
15-05-13,428.850002,203.320007,21.209999,33.849998
16-05-13,434.580013,204.690002,23.889999,34.080002
17-05-13,433.26001,208.440002,24.24,34.869999
20-05-13,442.930004,207.600006,23.950001,35.080002
21-05-13,439.659996,208.649994,24.01,34.849998
22-05-13,441.349995,206.990005,23.34,34.610001
23-05-13,442.139999,206.160004,23.51,34.150002
24-05-13,445.150002,205.720001,23.530001,34.27
28-05-13,441.44001,207.779999,23.889999,35.02
29-05-13,444.949997,207.919998,24.120001,34.880001
30-05-13,451.580002,209.360001,24.370001,35.029999
31-05-13,449.730026,208.020004,24.120001,34.900002
03-06-13,450.720009,208.949997,24.379999,35.59
04-06-13,449.30999,206.190002,24.360001,34.990002
05-06-13,445.110001,202.740005,24.32,34.779999
06-06-13,438.459995,203.800003,24.549999,34.959999
07-06-13,441.810005,206.350006,24.49,35.669998
10-06-13,438.889992,205.020004,24.360001,35.470001
11-06-13,437.600002,203.979996,24.07,34.84
12-06-13,432.189999,201.199997,23.99,35
13-06-13,435.959991,203.770004,24.35,34.720001
14-06-13,430.050003,202.199997,24.09,34.400002
17-06-13,432.000008,203.039993,24.700001,35
18-06-13,431.769989,204.869995,24.82,34.98
19-06-13,422.999989,201.940002,24.68,34.59
20-06-13,416.840008,197.350006,24.440001,33.490002
21-06-13,413.500011,195.460007,24.48,33.27
24-06-13,402.540001,193.539993,24.059999,33.720001
25-06-13,402.62999,194.979996,24.01,33.669998
26-06-13,398.069992,194.860001,24.389999,34.349998
27-06-13,393.779987,195.649994,24.629999,34.619999
28-06-13,396.53001,191.110001,24.34,34.540001
01-07-13,409.219994,191.279999,24.34,34.360001
02-07-13,418.490005,191.5,24.32,33.939999
03-07-13,420.799992,193.25,24.59,34.009998
05-07-13,417.419994,194.929993,24.57,34.209999
08-07-13,415.050007,194.979996,24.629999,34.330002
09-07-13,422.349987,191.300003,25.16,34.349998
10-07-13,420.730003,192.25,25.41,34.700001
11-07-13,427.289993,192.800003,25.870001,35.689999
12-07-13,426.510002,192.070007,25.940001,35.669998
15-07-13,427.44001,194,25.93,36.169998
16-07-13,430.199993,193.850006,25.709999,36.27
17-07-13,430.310009,194.550003,25.719999,35.740002
18-07-13,431.760002,197.990005,25.860001,35.439999
19-07-13,424.949993,193.539993,25.82,31.4
22-07-13,426.309998,194.089996,25.719999,32.009998
23-07-13,418.98999,194.979996,25.559999,31.82
24-07-13,440.510002,196.610001,25.59,31.959999
25-07-13,438.499996,197.220001,25.5,31.389999
26-07-13,440.990013,197.350006,25.5,31.620001
29-07-13,447.790009,196.210007,25.33,31.540001
30-07-13,453.320015,196.009995,25.67,31.85
31-07-13,452.529984,195.039993,25.59,31.84
01-08-13,456.679985,195.809998,25.889999,31.67
02-08-13,462.539986,195.160004,26.190001,31.889999
05-08-13,469.449997,195.5,26.309999,31.700001
06-08-13,465.250008,190.990005,26.209999,31.58
07-08-13,464.979988,188.559998,26.120001,32.060001
08-08-13,461.010017,187.929993,26.26,32.889999
09-08-13,454.449974,187.820007,26.049999,32.700001
12-08-13,467.360016,189.089996,26.34,32.869999
13-08-13,489.569977,188.419998,26.32,32.23
14-08-13,498.500008,187.529999,26.379999,32.349998
15-08-13,497.909981,185.789993,24.48,31.790001
16-08-13,502.330002,185.339996,24.27,31.799999
19-08-13,507.740005,184.229996,24.27,31.389999
20-08-13,501.07,184.559998,24.32,31.620001
21-08-13,502.360016,184.860001,24.07,31.610001
22-08-13,502.959976,185.190002,24.01,32.389999
23-08-13,501.020012,185.419998,23.860001,34.75
26-08-13,502.970016,184.740005,23.83,34.150002
27-08-13,488.589981,182.740005,23.48,33.259998
28-08-13,490.899994,182.160004,23.450001,33.02
29-08-13,491.700012,182.639999,23.450001,33.549999
30-08-13,487.220016,182.270004,23.309999,33.400002
03-09-13,488.579994,183.960007,23.48,31.879999
04-09-13,498.690025,183.130005,23.77,31.200001
05-09-13,495.269974,184.149994,23.690001,31.23
06-09-13,498.220001,183.029999,23.549999,31.15
09-09-13,506.169983,184.979996,23.92,31.66
10-09-13,494.639999,186.600006,24.16,32.389999
11-09-13,467.709984,190.699997,24.379999,32.740002
12-09-13,472.690018,190.729996,24.290001,32.689999
13-09-13,464.899986,192.169998,24.32,33.029999
16-09-13,450.119995,193.149994,24.379999,32.799999
17-09-13,455.320007,192.160004,24.370001,32.93
18-09-13,464.680008,194.419998,24.799999,33.32
19-09-13,472.299995,193.389999,24.610001,33.639999
20-09-13,467.410004,190.020004,24.51,32.790001
23-09-13,490.640015,190.990005,24.27,32.740002
24-09-13,489.100006,189.970001,24.139999,32.450001
25-09-13,481.530006,189.470001,24.43,32.509998
26-09-13,486.219994,190.220001,23.77,32.77
27-09-13,482.750008,186.919998,23.33,33.27
30-09-13,476.749977,185.179993,23.43,33.279999
01-10-13,487.960007,186.380005,23.24,33.580002
02-10-13,489.55999,184.960007,23.32,33.919998
03-10-13,483.409996,183.860001,23.01,33.860001
04-10-13,483.030014,184.100006,23.02,33.880001
07-10-13,487.750015,182.009995,22.889999,33.299999
08-10-13,480.93998,178.720001,22.639999,33.009998
09-10-13,486.589989,181.320007,22.5,33.07
10-10-13,489.639992,184.770004,23.01,33.759998
11-10-13,492.809998,186.160004,23.280001,34.130001
14-10-13,496.039978,186.970001,23.34,34.450001
15-10-13,498.679985,184.660004,23.18,34.490002
16-10-13,501.110001,186.729996,23,34.639999
17-10-13,504.499985,174.830002,22.780001,34.919998
18-10-13,508.889992,173.779999,22.959999,34.959999
21-10-13,521.360023,172.860001,22.93,34.990002
22-10-13,519.870003,174.970001,22.65,34.580002
23-10-13,524.959999,175.770004,22.26,33.759998
24-10-13,531.910011,177.800003,22.370001,33.720001
25-10-13,525.960022,176.850006,22.459999,35.73
28-10-13,529.880005,177.350006,22.549999,35.57
29-10-13,516.680023,182.119995,22.83,35.52
30-10-13,524.900024,180.149994,22.709999,35.540001
31-10-13,522.699974,179.210007,22.559999,35.41
01-11-13,520.030006,179.229996,22.57,35.529999
04-11-13,526.75,180.270004,22.58,35.939999
05-11-13,525.449997,177.850006,23.07,36.639999
06-11-13,520.920013,179.190002,23.280001,38.18
07-11-13,512.490021,180,23.110001,37.5
08-11-13,520.560005,179.990005,23.51,37.779999
11-11-13,519.050011,182.880005,23.450001,37.59
12-11-13,520.009979,183.070007,23.73,37.360001
13-11-13,520.63002,183.550003,24,38.16
14-11-13,528.160019,182.210007,21.370001,38.02
15-11-13,524.990013,183.190002,21.540001,37.84
18-11-13,518.629974,184.470001,21.290001,37.200001
19-11-13,519.549995,185.25,21.42,36.740002
20-11-13,514.999985,185.190002,21.23,37.080002
21-11-13,521.139992,184.130005,21.469999,37.400002
22-11-13,519.799988,181.300003,21.459999,37.57
25-11-13,523.739998,178.940002,21.27,37.639999
26-11-13,533.399979,177.309998,21.209999,37.349998
27-11-13,545.959999,178.970001,21.27,37.599998
29-11-13,556.069977,179.679993,21.25,38.130001
02-12-13,551.230026,177.479996,21.09,38.450001
03-12-13,566.319984,176.080002,21.26,38.310001
04-12-13,565.000008,175.740005,21.25,38.939999
05-12-13,567.899994,176.080002,20.91,38
06-12-13,560.019974,177.669998,21.280001,38.360001
09-12-13,566.43,177.460007,21.219999,38.709999
10-12-13,565.54998,177.119995,21.209999,38.110001
11-12-13,561.359978,175.199997,20.879999,37.610001
12-12-13,560.539986,173.369995,20.51,37.220001
13-12-13,554.429993,172.800003,20.24,36.689999
16-12-13,557.500023,177.850006,20.68,36.889999
17-12-13,554.990005,175.759995,20.92,36.52
18-12-13,550.769989,178.699997,21,36.580002
19-12-13,544.459991,180.220001,21.07,36.25
20-12-13,549.019989,180.020004,21.129999,36.799999
23-12-13,570.090004,182.229996,21.57,36.619999
24-12-13,567.669975,183.220001,21.690001,37.080002
26-12-13,563.900009,185.350006,21.799999,37.439999
27-12-13,560.089989,185.080002,22.02,37.290001
30-12-13,554.519981,186.410004,22.25,37.290001
31-12-13,561.019997,187.570007,22.43,37.41
